,Date,Text,Tone,X Likes,X reposts,X followers,Impressions,Estimated reach,Queries,Compound_Sentiment_Score,Sentiment
1187,02/01/2024 11:31:43,"@fascinatorfun @exxonmobil @bp_plc @Shell @Chevron @TotalEnergies @bp These payouts could fund every climate scientist in the world for 50 years. If the science is a hoax, they could easily afford to fund science and scientists to demonstrate that. Yet they haven’t. And won’t. In fact they agree with the science. Why?",negative,0,0,3780,3780,302,Chevron,-0.1787853240966797,neutral
1188,02/01/2024 11:30:27,"@fascinatorfun @exxonmobil @bp_plc @Shell @Chevron @TotalEnergies I’m the same age as Bob Dudley, former CEO of @BP. I knew about the greenhouse effect in 1970 when doing O Level Physics. The idea that oil company scientists and executives did NOT know decades ago is risible. They knew. Some denied it. They chose short term profit.",neutral,0,0,3780,3780,302,Chevron,0.036955952644348145,neutral
1190,02/01/2024 11:17:45,Capitalism is killing us! Big five oil companies to reward shareholders with record payouts! ,negative,4,1,18030,18331,1466,Chevron,-0.7709089145064354,negative
1191,02/01/2024 11:09:57,"Oil companies don't exist to provide us with energy security or to help us reach climate goals
They exist, solely and simply, to make their shareholders rich
How long until we act?
""Big five oil companies to reward shareholders with record payouts""
",neutral,0,0,21243,21243,1699,Chevron,-0.5800578314810991,negative
1192,02/01/2024 11:09:42,"Counter intuitive, counter 1.5C, counter green economy, counter sense ",neutral,0,0,3229,3229,258,Chevron,-0.32819174230098724,neutral
1195,02/01/2024 10:54:37,"Excellent news from the Oil Sector
",positive,2,0,2663,2663,213,Chevron,0.9595702742226422,positive
1196,02/01/2024 10:45:16,"No good news on the New Year 2024 and since #Cop28.
Big five oil companies to reward shareholders with record payouts ",negative,1,0,4885,4885,390,Chevron,-0.6960958205163479,negative
1197,02/01/2024 10:42:15,"It's just capitalism doing what capitalism requires
Big five oil companies to reward shareholders with record payouts
BP, Shell, Chevron, ExxonMobil and TotalEnergies to distribute more than $100bn despite public outrage
",neutral,2,2,1642,2244,179,Chevron,-0.09664205461740494,neutral
1200,02/01/2024 10:30:49,"Obscene: Whilst the rest of us suck in 🌍 5 largest oil companies: BP, Shell, Chevron, ExxonMobil : TotalEnergies are expected to reward their investors with record payouts of more than $100bn (£79bn) for 2023 against a backdrop of growing public outrage at fossil fuel profits.",negative,162,106,89487,121393,9711,Chevron,0.48591864481568336,positive
1203,02/01/2024 10:14:17,"Meanwhile in Brexitannia Power Companies continue to rip off the Consumer with hiked up charges and make humungous profits. What cost of living crisis?
Big five oil companies to reward shareholders with record payouts ",negative,1,0,210,210,16,Chevron,-0.7127615790814161,negative
1204,02/01/2024 10:12:15,This huge rise in profits at our expense should be funding the move to renewables not lining shareholder’s pockets. ,neutral,1,0,2918,2918,233,Chevron,-0.7012128084897995,negative
1206,02/01/2024 10:05:49,"The global #energycrisis has been a giant cash grab for #fossilfuel firms. And instead of investing their record profits in #cleanenergy, these companies are doubling down on oil, gas and shareholder payouts.",negative,5,2,14442,15044,1203,Chevron,-0.7192772421985865,negative
1207,02/01/2024 09:54:02,Big five oil companies to hand record payouts to shareholders. Just stop it and soon ,neutral,10,7,6064,8171,653,Chevron,-0.6919211354106665,negative
1210,02/01/2024 09:33:46,"So the headlong (headless?) charge towards becoming USA 2.0 continues
I'm no socialist but the top 1% securing silly amounts of money and spending it as if it were Monopoly cash doesn't feel right
Is that what we really want for the UK?
",negative,101,54,20396,36650,2932,Chevron,-0.7958466000854969,negative
1212,02/01/2024 09:26:43,The Big Five Oil Companies Reward Shareholders with Record Payouts ,neutral,0,0,63,63,5,Chevron,0.8203583871945739,positive
1213,02/01/2024 09:24:56,"@RishiSunak Really? You're done Nothing except hot air about energy profits. Do you have shares in big oil? People suffer while large companies profiteer. Change the laws to ensure the HMRC has larger revenues to avoid this. @bp_plc
@Shell @Chevron @TotalEnergies ",negative,0,0,60,60,4,Chevron,-0.8572246935218573,negative
1215,02/01/2024 09:21:04,"You say it like it's a bad thing 🤷
",negative,10,1,3390,3691,295,Chevron,-0.5897626522928476,negative
1216,02/01/2024 09:16:34,Oil giants to hand out £79bn to shareholders as struggling families hammered with £94 bill hike. ,negative,3,3,4983,5886,470,Chevron,-0.2634836621582508,neutral
1217,02/01/2024 08:58:00,⁦ ⁦@trussliz⁩ ⁦@RishiSunak⁩ how much did they both pocket ⁦@GMB⁩ ,neutral,0,0,61,61,4,Chevron,-0.023884866386651993,neutral
1218,02/01/2024 08:39:47,"Ever wonder why Scotland with the BIGGEST ENERGY WEALTH IN EUROPE still has pensioner poverty,
child poverty,
working family poverty, Homelessness and hunger?
Because its wealth is LOOTED by Tory Westminster.
",negative,348,220,4894,71114,5689,Chevron,-0.8032733183354139,negative
1219,02/01/2024 08:11:20,"The five “super-majors” – BP, Shell, Chevron, ExxonMobil and TotalEnergies – showered shareholders with dividend payments and share buybacks worth $104bn in the 2022 calendar year, according to the Institute for Energy Economics and Financial Analysis ",neutral,86,84,366852,392136,31370,Chevron,0.19039561599493027,neutral
1221,02/01/2024 07:49:31,"#bigfiveoil #oilandgas
#fossilenBrennstoffe #FossilFuels #dividends
#BP, #Shell, #Chevron, #ExxonMobil and #TotalEnergies
LINK 
",neutral,0,0,849,849,67,Chevron,-0.049961552023887634,neutral
1222,02/01/2024 07:45:39,$700m to deal with loss and damage from climate breakdown. What would $700m buy you? Let’s look at that in perspective shall we? Bristol City Council’s annual budget is the equivalent of just over $600m. #lossanddamage,neutral,1,0,3326,3326,266,Chevron,-0.5759812016040087,negative
1224,02/01/2024 07:16:53,"BP, Shell, Chevron, ExxonMobil and TotalEnergies to distribute more than $100bn despite public outrage. 
Wonder how much Sunak and his cohorts are receiving albeit under the radar.
",neutral,0,0,1136,1136,90,Chevron,-0.1197083592414856,neutral
1225,02/01/2024 06:58:16,"Big five oil companies to reward shareholders with record payouts  
... while millions struggle with MUCH higher energy bills ??????????",negative,1,1,766,1067,85,Chevron,-0.47365623340010643,negative
1226,02/01/2024 06:54:06,"The world's top five publicly listed oil companies are projected to deliver record-breaking payouts exceeding $100 billion to their investors in 2023
#OilMarket
",negative,0,0,4599,4599,367,Chevron,0.8630492929369211,positive
1227,02/01/2024 06:43:46,Green Groups Angered By Big 5 0il Companies To Reward Shareholders With Record Payouts. They are expected to reward investors with record payouts over $100bn (£79bn) for 2023 ($104bn in 2022). The payouts follow cash grabs capitalising on Covid yrs.  ,negative,10,11,12560,15871,1269,Chevron,0.3995687887072563,neutral
1228,02/01/2024 06:38:50,"#BigOilSubsidies
Governments give massive subsidies to 
the 2 Trillion dollar+ a year in profit 
#BigOil companies.
It seems the governments do not want
ANY
reductions to fossil fuel production and 
PAY
#BigOil to expand.
#OilyMoneyOut
#EndFossilFuels
#ClimateActionNow",negative,0,0,182,182,14,Chevron,-0.7038163244724274,negative
1229,02/01/2024 06:03:59,"Big five oil companies to reward shareholders with record payouts
#environment
Killing the Planet for record profits 
",neutral,0,0,1037,1037,82,Chevron,0.05506664514541626,neutral
1230,02/01/2024 05:44:29,"#COP28 betrayed the climate victims. Big oil pocketed $557 billion in 15 months. This is scandalous. This is a huge injustice and a threat to our planet. #ClimateActionNow #ClimateCrisis #ClimateJustice
 ",negative,1,0,3220,3220,257,Chevron,-0.9288805346004665,negative
1231,02/01/2024 05:39:57,"How much tax did these companies pay globally?
Is there a figure, #energytwitter?
And global fossil fuel subsidies $7tn in 2022 — 7.1% of global GDP
Even just targeting explicit subsidies, that's still ~$500bn - so 1/5 subsidies paid to shareholders
 ",negative,0,0,18158,18158,1452,Chevron,-0.2084256000816822,neutral
1232,02/01/2024 05:39:46,"BP, Shell, Chevron, ExxonMobil and TotalEnergies actually produced an economic good that generates more than $10,000 of GDP per metric ton of carbon emissions. All that GDP improved lives and livelihoods.
COP28ers are just useless grifters, net consumers of the public purse. ",positive,0,0,434,434,34,Chevron,0.40660449862480164,positive
1234,02/01/2024 05:14:05,"Five oil majors to distribute more than $100bn to shareholders

 #Economy #OilandGasSector #WorldMarket #InstituteforEnergyEconomicsandFinancialAnalysis #BP #Shell #Chevron #ExxonMobil #TotalEnergies #TreyCowan #Investmentguruindia ",neutral,0,0,17369,17369,1389,Chevron,0.05531278811395168,neutral
1236,02/01/2024 04:40:03,"So the ALP Communist Party of Australia move to close our power stations and then sell our renewables to China.
Are they for real!
Get Angry People!!!!😡 😡😡😡
Time for the ALP Communist Party to go PEOPLE!!!
",neutral,0,0,3,3,0,Chevron,-0.912033264990896,negative
1237,02/01/2024 02:59:21,"@FisherAndrew79 Meanwhile, oil companies are expected to ""reward their investors with record payouts of more than £79bn for 2023 against a backdrop of growing public outrage at fossil fuel profits"".
",negative,0,0,5189,5189,415,Chevron,-0.3306354507803917,neutral
1239,02/01/2024 02:01:14,@ACTBrigitte A must read most inflation went to corporate bottom lines ,neutral,0,0,49,49,3,Chevron,-0.19191691279411316,neutral
1240,02/01/2024 01:58:59,"Big five oil companies to reward shareholders with record payouts  
Future eaters thrive, at our expense",neutral,0,0,10,10,0,Chevron,-0.15016373991966248,neutral
1241,02/01/2024 01:56:12,"BIG OIL RECORD PROFITS TO MORE FOSSIL FUELS
Profits go to Investing in more fossil fuel extraction
The Record Evil Cost of oil business - Unliveable future 
Putting an end to almost all life 
 #globalwarming ",negative,33,17,32143,37260,2980,Chevron,-0.8625873774290085,negative
1244,02/01/2024 01:03:14,Big Oil is paying its shareholders more than 10 times what was agreed to for loss and damage funding at #COP28. That says it all about where our priorities are: profits over people and planet.,negative,3,0,1893,1893,151,Chevron,-0.8315733876079321,negative
1245,02/01/2024 00:58:57,"#ClimateAction? No, business as usual.
The Guardian: Big five oil companies to reward shareholders with record payouts
""#BP, #Shell, #Chevron, #ExxonMobil, and #TotalEnergies to distribute more than $100bn despite public outrage""
",neutral,2,2,6748,7350,588,Chevron,-0.10105271637439728,neutral
1246,02/01/2024 00:58:11,@paulyzkay @austrliantulip It has already started,neutral,1,0,1181,1181,94,Chevron,0.04098422825336456,neutral
1247,02/01/2024 00:46:19,"Won’t do a match good when there’s no food in the water. 
Bunch of greedy lunatics!",negative,0,0,206,206,16,Chevron,-0.9048746237531304,negative
1249,02/01/2024 00:28:30,"""The five “super-majors” – BP, Shell, Chevron, ExxonMobil and TotalEnergies – showered shareholders with dividend payments and share buybacks worth $104bn in the 2022 calendar year""
Ninguém bate estes na literacia financeira.",neutral,1,0,2465,2465,197,Chevron,0.2613036762923002,neutral
1251,02/01/2024 00:20:14,Big five #oilcompanies to reward shareholders with record payouts #taxtherich ,neutral,0,0,103037,103037,8242,Chevron,0.5390729699283838,positive
1252,02/01/2024 00:15:11,"@SUBRATA30016572 BP, Shell, Chevron, ExxonMobil and TotalEnergies to distribute more than $100bn despite public outrage
Big five oil companies to reward shareholders with record payouts
BIDEN WHO IS RESPONSIBLE FOR INFLATION ""OPEN YOUR EYES ""
",neutral,0,0,49,49,3,Chevron,0.05435255914926529,neutral
1275,02/01/2024 00:04:08,"@MarkHubbard33 Hasn’t the US and U.K. already gone full action against Yemen? Surely Iran will just add targets to an already one sided engagement. The US has even allowed the f22 out for this. On other news have you seen the divo payout for the majors
",negative,1,0,240,240,19,Chevron,-0.5111124347895384,negative
1277,01/01/2024 23:47:59,"This is nice to read, on the day that I've had to select my next home fuel tariff for the next 12 months - with combined standing charges of £0.89 per day... before we even use any fuel for heating, cooking, lighting,hot water, etc... Absolute scam...",negative,1,1,45,346,27,Chevron,-0.6141950264573097,negative
1278,01/01/2024 23:47:18,"Lucrative shareholder rewards are used to distract investors from the public backlash against the oil industry, and a terminal shift in government policies away from fossil fuels. It also suggests the industry remains confident about its future profitability. What phase out?",positive,0,0,1171,1171,93,Chevron,-0.13140828907489777,neutral
1279,01/01/2024 23:35:53,"Big five oil companies to reward shareholders with record payouts  
Isn't this just fvcking great? Big oil is raping and destroying the planet and their shareholders are reaping huge payouts! FVCKING PATHETIC!",negative,0,0,1123,1123,89,Chevron,-0.6982182040810585,negative
1281,01/01/2024 23:05:39,"Is this the result of successfully fighting #ClimateCrisis over the last 5 to 10 years? I wonder
@GreenRupertRead @FFF_Frankfurt @fff_muc @FFFUnitedStates @GretaThunberg @DonnleyClive
+++
#BigOil #ClimateEmergency
#ClimateActionNow #ClimateScam #COP28
+++
",positive,0,0,196,196,15,Chevron,-0.38881728798151016,neutral
1283,01/01/2024 22:34:48,"'The world’s five largest listed oil companies are expected to reward their investors with record payouts of more than $100bn (£79bn) for 2023 against a backdrop of growing public outrage at fossil fuel profits'
#FossilFuels #ClimateCrisis ",negative,3,4,3793,4997,399,Chevron,0.6526421438902617,positive
